Farm_ID,Update_Step,Previous_DAP,Current_DAP,Actual_Yield_t_ha,Previous_Prediction_t_ha,Updated_Prediction_t_ha,Delta_t_ha,Delta_pct,Abs_Error_Before_t_ha,Abs_Error_After_t_ha,Error_Change_t_ha,Error_Reduced
F0714,5,110,110,9.33,12.31920333312072,11.113054589001639,-1.2061487441190817,-9.790801495063384,2.98920333312072,1.7830545890016385,-1.2061487441190817,True
F0714,6,110,153,9.33,11.113054589001639,14.975129987313348,3.8620753983117098,34.75259990294591,1.7830545890016385,5.645129987313348,3.8620753983117098,False
F0714,7,153,162,9.33,14.975129987313348,12.002788894287523,-2.9723410930258254,-19.848516143391993,5.645129987313348,2.672788894287523,-2.9723410930258254,True
F0714,8,162,200,9.33,12.002788894287523,15.703753583364866,3.7009646890773436,30.834206297160993,2.672788894287523,6.373753583364866,3.7009646890773436,False
F0714,9,200,218,9.33,15.703753583364866,13.787500069425885,-1.9162535139389814,-12.202518995005669,6.373753583364866,4.457500069425885,-1.9162535139389814,True
F0714,10,218,220,9.33,13.787500069425885,16.32740510106925,2.5399050316433645,18.421795241007217,4.457500069425885,6.9974051010692495,2.5399050316433645,False
F0714,11,220,233,9.33,16.32740510106925,14.565242449085545,-1.7621626519837044,-10.792668161754031,6.9974051010692495,5.235242449085545,-1.7621626519837044,True
F0714,12,233,256,9.33,14.565242449085545,16.98175373626318,2.4165112871776344,16.590944473631822,5.235242449085545,7.65175373626318,2.4165112871776344,False
F0714,13,256,259,9.33,16.98175373626318,15.29374010661379,-1.6880136296493902,-9.940160809450274,7.65175373626318,5.963740106613789,-1.6880136296493902,True
F0714,14,259,282,9.33,15.29374010661379,18.81885182489694,3.5251117182831493,23.049376370392956,5.963740106613789,9.488851824896939,3.5251117182831493,False
F0500,1,111,132,12.75,13.03635330941075,12.458745253010933,-0.577608056399816,-4.430748712393744,0.28635330941074955,0.2912547469890665,0.004901437578316958,False
F0500,2,132,173,12.75,12.458745253010933,14.384702349469455,1.9259570964585215,15.458676273945574,0.2912547469890665,1.634702349469455,1.3434476024803885,False
F0500,3,173,176,12.75,14.384702349469455,14.471339537672621,0.08663718820316646,0.6022869719397556,1.634702349469455,1.7213395376726215,0.08663718820316646,False
F0500,4,176,183,12.75,14.471339537672621,14.427962920660402,-0.0433766170122194,-0.2997415470717061,1.7213395376726215,1.677962920660402,-0.0433766170122194,True
F0500,5,183,183,12.75,14.427962920660402,15.252466486426034,0.8245035657656317,5.714622156291847,1.677962920660402,2.5024664864260338,0.8245035657656317,False
F0500,6,183,189,12.75,15.252466486426034,15.061435918801354,-0.1910305676246793,-1.2524568914456384,2.5024664864260338,2.3114359188013545,-0.1910305676246793,True
F0500,7,189,212,12.75,15.061435918801354,16.561612997037916,1.500177078236561,9.960385492620087,2.3114359188013545,3.8116129970379156,1.500177078236561,False
F0500,8,212,249,12.75,16.561612997037916,18.10002744387134,1.5384144468334249,9.289037529789967,3.8116129970379156,5.35002744387134,1.5384144468334249,False
F0500,9,249,254,12.75,18.10002744387134,15.65448867257613,-2.44553877129521,-13.51124344357427,5.35002744387134,2.9044886725761305,-2.44553877129521,True
F0500,10,254,274,12.75,15.65448867257613,16.06252156102035,0.4080328884442199,2.6064913200200572,2.9044886725761305,3.3125215610203504,0.4080328884442199,False
F0500,11,274,275,12.75,16.06252156102035,17.161016194237497,1.0984946332171468,6.838867914007435,3.3125215610203504,4.411016194237497,1.0984946332171468,False
F0500,12,275,290,12.75,17.161016194237497,19.562407703351973,2.4013915091144753,13.993294347690433,4.411016194237497,6.8124077033519725,2.4013915091144753,False
F0500,13,290,300,12.75,19.562407703351973,16.77382506327857,-2.788582640073404,-14.254802795034207,6.8124077033519725,4.023825063278569,-2.788582640073404,True
F0754,1,9,28,9.3,9.858765303554597,9.115486014978828,-0.7432792885757689,-7.539273587411379,0.5587653035545959,0.184513985021173,-0.37425131853342286,True
F0754,2,28,31,9.3,9.115486014978828,9.029107122080564,-0.08637889289826362,-0.9476060053882299,0.184513985021173,0.2708928779194366,0.08637889289826362,False
F0754,3,31,110,9.3,9.029107122080564,12.616720395707135,3.5876132736265713,39.73386543230958,0.2708928779194366,3.3167203957071347,3.045827517787698,False
F0754,4,110,286,9.3,12.616720395707135,14.602069151608223,1.9853487559010876,15.735854434696092,3.3167203957071347,5.302069151608222,1.9853487559010876,False
F0900,1,58,84,10.17,11.592952038803025,11.839430010843461,0.2464779720404362,2.1261018868657815,1.4229520388030252,1.6694300108434614,0.2464779720404362,False
F0900,2,84,113,10.17,11.839430010843461,14.7586177337288,2.9191877228853382,24.656488700990852,1.6694300108434614,4.5886177337288,2.9191877228853382,False
F0900,3,113,214,10.17,14.7586177337288,15.805177122062087,1.0465593883332875,7.091174845876788,4.5886177337288,5.635177122062087,1.0465593883332875,False
F0900,4,214,215,10.17,15.805177122062087,16.620633921136765,0.8154567990746777,5.1594284124560685,5.635177122062087,6.450633921136765,0.8154567990746777,False
F0900,5,215,238,10.17,16.620633921136765,15.120213298998847,-1.5004206221379182,-9.027457251373582,6.450633921136765,4.950213298998847,-1.5004206221379182,True
F0900,6,238,241,10.17,15.120213298998847,17.00181165804378,1.8815983590449346,12.444258039465096,4.950213298998847,6.831811658043781,1.8815983590449346,False
F0900,7,241,278,10.17,17.00181165804378,18.299041113520175,1.2972294554763941,7.629948393544623,6.831811658043781,8.129041113520175,1.2972294554763941,False
F0900,8,278,283,10.17,18.299041113520175,16.519665724875427,-1.7793753886447483,-9.72387229257638,8.129041113520175,6.349665724875427,-1.7793753886447483,True
F0900,9,283,290,10.17,16.519665724875427,18.33217536086586,1.812509635990434,10.971829976324186,6.349665724875427,8.162175360865861,1.812509635990434,False
F0894,1,23,26,11.99,11.830254395165552,9.066703612666998,-2.7635507824985535,-23.360028366151468,0.15974560483444833,2.923296387333002,2.7635507824985535,False
F0894,2,26,29,11.99,9.066703612666998,10.776823605356629,1.7101199926896307,18.86154070703756,2.923296387333002,1.2131763946433711,-1.7101199926896307,True
F0894,3,29,140,11.99,10.776823605356629,13.726304160802917,2.9494805554462875,27.368737426306634,1.2131763946433711,1.7363041608029164,0.5231277661595453,False
F0894,4,140,146,11.99,13.726304160802917,12.046366580783273,-1.6799375800196437,-12.23881942538403,1.7363041608029164,0.056366580783272724,-1.6799375800196437,True
F0894,5,146,198,11.99,12.046366580783273,15.779631035237102,3.7332644544538294,30.99079236397509,0.056366580783272724,3.789631035237102,3.7332644544538294,False
F0894,6,198,209,11.99,15.779631035237102,12.02063080679749,-3.7590002284396125,-23.821851221017035,3.789631035237102,0.03063080679748964,-3.7590002284396125,True
F0894,7,209,220,11.99,12.02063080679749,16.973329433573095,4.9526986267756055,41.20165327742141,0.03063080679748964,4.983329433573095,4.9526986267756055,False
F0894,8,220,224,11.99,16.973329433573095,16.38651789243404,-0.5868115411390562,-3.4572565355289,4.983329433573095,4.396517892434039,-0.5868115411390562,True
F0894,9,224,282,11.99,16.38651789243404,15.561760178013365,-0.8247577144206737,-5.033148102816155,4.396517892434039,3.571760178013365,-0.8247577144206737,True
F0077,1,15,61,10.58,10.72651960629832,8.879720911267432,-1.8467986950308877,-17.21712878748199,0.14651960629831962,1.700279088732568,1.5537594824342484,False
F0077,2,61,68,10.58,8.879720911267432,11.956774125988188,3.077053214720756,34.65258925892929,1.700279088732568,1.376774125988188,-0.32350496274438,True
F0077,3,68,139,10.58,11.956774125988188,12.526445907091125,0.5696717811029366,4.764427052818103,1.376774125988188,1.9464459070911246,0.5696717811029366,False
F0077,4,139,188,10.58,12.526445907091125,14.837507204835795,2.3110612977446703,18.44945737111591,1.9464459070911246,4.257507204835795,2.3110612977446703,False
F0077,5,188,208,10.58,14.837507204835795,15.98910409258265,1.1515968877468552,7.761390588383541,4.257507204835795,5.40910409258265,1.1515968877468552,False
F0159,1,56,61,8.42,8.85783786094099,10.566017092559097,1.7081792316181073,19.284381340399058,0.43783786094098964,2.146017092559097,1.7081792316181073,False
F0159,2,61,84,8.42,10.566017092559097,10.5067828919174,-0.05923420064169704,-0.5606104942174619,2.146017092559097,2.0867828919174,-0.05923420064169704,True
F0159,3,84,115,8.42,10.5067828919174,13.542449763948687,3.035666872031287,28.8924488424192,2.0867828919174,5.122449763948687,3.035666872031287,False
F0159,4,115,119,8.42,13.542449763948687,12.540408641284374,-1.0020411226643127,-7.399260400668742,5.122449763948687,4.120408641284374,-1.0020411226643127,True
F0159,5,119,121,8.42,12.540408641284374,11.849454292999077,-0.6909543482852971,-5.509823228651426,4.120408641284374,3.4294542929990772,-0.6909543482852971,True
F0159,6,121,129,8.42,11.849454292999077,13.908189037837044,2.0587347448379667,17.374089084037507,3.4294542929990772,5.488189037837044,2.0587347448379667,False
F0159,7,129,149,8.42,13.908189037837044,11.4439148331384,-2.4642742046986434,-17.718152938492697,5.488189037837044,3.0239148331384005,-2.4642742046986434,True
F0159,8,149,252,8.42,11.4439148331384,17.935004781595232,6.491089948456832,56.720886541906424,3.0239148331384005,9.515004781595232,6.491089948456832,False
F0245,1,3,4,7.68,7.7375090805610665,8.468727824842556,0.7312187442814899,9.45031193719087,0.05750908056106674,0.7887278248425567,0.7312187442814899,False
F0245,2,4,27,7.68,8.468727824842556,7.533320328549663,-0.9354074962928935,-11.045431092364618,0.7887278248425567,0.1466796714503369,-0.6420481533922198,True
F0245,3,27,36,7.68,7.533320328549663,10.450697895344483,2.91737756679482,38.72631773984955,0.1466796714503369,2.770697895344483,2.6240182238941463,False
F0245,4,36,58,7.68,10.450697895344483,11.582797696719197,1.1320998013747143,10.832767464066066,2.770697895344483,3.9027976967191975,1.1320998013747143,False
F0245,5,58,119,7.68,11.582797696719197,13.841271220126321,2.2584735234071243,19.498514802229792,3.9027976967191975,6.161271220126322,2.2584735234071243,False
F0245,6,119,122,7.68,13.841271220126321,13.86001486359718,0.018743643470857663,0.1354185115858643,6.161271220126322,6.180014863597179,0.018743643470857663,False
F0245,7,122,135,7.68,13.86001486359718,13.355475219813432,-0.5045396437837475,-3.640253266314327,6.180014863597179,5.675475219813432,-0.5045396437837475,True
F0245,8,135,160,7.68,13.355475219813432,11.283862796655978,-2.071612423157454,-15.511334408259216,5.675475219813432,3.603862796655978,-2.071612423157454,True
F0245,9,160,165,7.68,11.283862796655978,13.70517380320543,2.421311006549452,21.458174830582113,3.603862796655978,6.02517380320543,2.421311006549452,False
F0245,10,165,180,7.68,13.70517380320543,16.050769992352635,2.345596189147205,17.114676711349738,6.02517380320543,8.370769992352635,2.345596189147205,False
F0245,11,180,259,7.68,16.050769992352635,16.77311432114902,0.7223443287963853,4.500371814813527,8.370769992352635,9.09311432114902,0.7223443287963853,False
F0245,12,259,265,7.68,16.77311432114902,13.785934280899143,-2.9871800402498767,-17.80933452819419,9.09311432114902,6.1059342808991435,-2.9871800402498767,True
F0079,1,24,28,10.83,9.953176327288721,10.43895195396403,0.48577562667530927,4.880609070929985,0.8768236727112786,0.3910480460359693,-0.48577562667530927,True
F0079,2,28,58,10.83,10.43895195396403,9.559494270286464,-0.8794576836775665,-8.424769915179137,0.3910480460359693,1.2705057297135358,0.8794576836775665,False
F0079,3,58,157,10.83,9.559494270286464,13.446370271609558,3.8868760013230936,40.65984968895868,1.2705057297135358,2.616370271609558,1.345864541896022,False
F0079,4,157,177,10.83,13.446370271609558,16.17366873405916,2.7272984624496015,20.28278566899183,2.616370271609558,5.343668734059159,2.7272984624496015,False
F0079,5,177,216,10.83,16.17366873405916,16.095240584493258,-0.0784281495659016,-0.48491255048858806,5.343668734059159,5.265240584493258,-0.0784281495659016,True
F0079,6,216,254,10.83,16.095240584493258,17.31996785914501,1.2247272746517517,7.609251121301651,5.265240584493258,6.489967859145009,1.2247272746517517,False
F0079,7,254,259,10.83,17.31996785914501,14.667926566042075,-2.6520412931029345,-15.312045118505496,6.489967859145009,3.837926566042075,-2.6520412931029345,True
F0426,1,6,69,9.03,8.75699009754116,11.257876628673362,2.5008865311322026,28.558745679459165,0.27300990245884016,2.2278766286733624,1.9548667262145223,False
F0426,2,69,79,9.03,11.257876628673362,9.602333476422082,-1.6555431522512798,-14.705643052035919,2.2278766286733624,0.5723334764220827,-1.6555431522512798,True
F0426,3,79,132,9.03,9.602333476422082,9.562074559926645,-0.04025891649543745,-0.41926180333447755,0.5723334764220827,0.5320745599266452,-0.04025891649543745,True
F0426,4,132,135,9.03,9.562074559926645,13.765887402301411,4.2038128423747665,43.96339744088982,0.5320745599266452,4.735887402301412,4.2038128423747665,False
F0426,5,135,219,9.03,13.765887402301411,15.646088878378132,1.8802014760767207,13.658410977285667,4.735887402301412,6.616088878378132,1.8802014760767207,False
F0426,6,219,265,9.03,15.646088878378132,19.28753917608251,3.6414502977043792,23.273869437982196,6.616088878378132,10.257539176082512,3.6414502977043792,False
F0426,7,265,276,9.03,19.28753917608251,17.83372852352597,-1.453810652556541,-7.537564223637908,10.257539176082512,8.80372852352597,-1.453810652556541,True
F0426,8,276,292,9.03,17.83372852352597,16.909963571057823,-0.9237649524681473,-5.17987560060439,8.80372852352597,7.879963571057823,-0.9237649524681473,True
F0768,1,89,91,12.01,12.285840437967464,12.866904828397095,0.5810643904296313,4.729545311641383,0.2758404379674637,0.856904828397095,0.5810643904296313,False
F0768,2,91,96,12.01,12.866904828397095,11.992828731972955,-0.8740760964241403,-6.793211794767188,0.856904828397095,0.017171268027045272,-0.8397335603700498,True
F0768,3,96,118,12.01,11.992828731972955,12.794446897254474,0.8016181652815195,6.684145860804304,0.017171268027045272,0.7844468972544743,0.767275629227429,False
F0768,4,118,159,12.01,12.794446897254474,12.493098620663782,-0.3013482765906925,-2.3553052274214217,0.7844468972544743,0.48309862066378173,-0.3013482765906925,True
F0768,5,159,209,12.01,12.493098620663782,14.799085978772547,2.3059873581087658,18.458089767214567,0.48309862066378173,2.7890859787725475,2.3059873581087658,False
F0768,6,209,232,12.01,14.799085978772547,14.715835335131118,-0.08325064364142953,-0.562539090325188,2.7890859787725475,2.705835335131118,-0.08325064364142953,True
F0768,7,232,270,12.01,14.715835335131118,17.33307828108307,2.6172429459519506,17.785214949394042,2.705835335131118,5.323078281083069,2.6172429459519506,False
F0768,8,270,292,12.01,17.33307828108307,20.112546363623807,2.7794680825407383,16.035628740996266,5.323078281083069,8.102546363623807,2.7794680825407383,False
F0543,1,13,51,10.21,10.908072348073912,12.4739649741855,1.565892626111589,14.3553560715802,0.6980723480739108,2.2639649741855,1.565892626111589,False
F0543,2,51,55,10.21,12.4739649741855,8.821956838767159,-3.652008135418342,-29.277043369739005,2.2639649741855,1.3880431612328419,-0.875921812952658,True
F0543,3,55,83,10.21,8.821956838767159,10.29658345950995,1.4746266207427912,16.715414138762274,1.3880431612328419,0.08658345950994928,-1.3014597017228926,True
F0543,4,83,126,10.21,10.29658345950995,13.165236076379063,2.868652616869113,27.8602376035676,0.08658345950994928,2.9552360763790624,2.868652616869113,False
F0543,5,126,131,10.21,13.165236076379063,13.073900229120005,-0.09133584725905841,-0.6937653584726239,2.9552360763790624,2.863900229120004,-0.09133584725905841,True
F0543,6,131,145,10.21,13.073900229120005,12.09462932596457,-0.9792709031554345,-7.4902736443885845,2.863900229120004,1.8846293259645694,-0.9792709031554345,True
F0543,7,145,181,10.21,12.09462932596457,16.19923435628034,4.104605030315769,33.93741899558727,1.8846293259645694,5.989234356280338,4.104605030315769,False
F0543,8,181,182,10.21,16.19923435628034,15.321490040339391,-0.8777443159409479,-5.418430875411417,5.989234356280338,5.11149004033939,-0.8777443159409479,True
F0543,9,182,185,10.21,15.321490040339391,16.677164915342164,1.355674875002773,8.848192123830424,5.11149004033939,6.467164915342163,1.355674875002773,False
F0543,10,185,262,10.21,16.677164915342164,16.602089118719974,-0.07507579662219044,-0.45017121916881947,6.467164915342163,6.392089118719973,-0.07507579662219044,True
F0543,11,262,300,10.21,16.602089118719974,17.434578918948084,0.8324898002281103,5.014367735741292,6.392089118719973,7.224578918948083,0.8324898002281103,False
F0543,12,300,300,10.21,17.434578918948084,17.46760846997557,0.03302955102748584,0.18944851596954243,7.224578918948083,7.257608469975569,0.03302955102748584,False
F0102,1,20,81,8.37,8.122648673266792,13.396357237235868,5.273708563969077,64.92597151623549,0.2473513267332077,5.026357237235869,4.779005910502661,False
F0102,2,81,141,8.37,13.396357237235868,11.531471001783043,-1.8648862354528255,-13.920845812242732,5.026357237235869,3.1614710017830436,-1.8648862354528255,True
F0102,3,141,147,8.37,11.531471001783043,11.739444257967241,0.20797325618419826,1.803527547804097,3.1614710017830436,3.369444257967242,0.20797325618419826,False
F0102,4,147,182,8.37,11.739444257967241,15.734380492516639,3.9949362345493977,34.030028566626086,3.369444257967242,7.36438049251664,3.9949362345493977,False
F0102,5,182,189,8.37,15.734380492516639,15.69857207695601,-0.03580841556062886,-0.22758071458650406,7.36438049251664,7.328572076956011,-0.03580841556062886,True
F0102,6,189,207,8.37,15.69857207695601,15.719906925692541,0.021334848736531242,0.13590311674173694,7.328572076956011,7.349906925692542,0.021334848736531242,False
F0102,7,207,213,8.37,15.719906925692541,14.585441024746256,-1.1344659009462852,-7.216746933101235,7.349906925692542,6.215441024746257,-1.1344659009462852,True
F0102,8,213,243,8.37,14.585441024746256,16.059019801131228,1.4735787763849721,10.103080008926971,6.215441024746257,7.689019801131229,1.4735787763849721,False
F0102,9,243,245,8.37,16.059019801131228,16.19347321617109,0.13445341503986086,0.837245465195763,7.689019801131229,7.82347321617109,0.13445341503986086,False
F0102,10,245,254,8.37,16.19347321617109,13.907588167838849,-2.28588504833224,-14.116088734129715,7.82347321617109,5.53758816783885,-2.28588504833224,True
F0102,11,254,298,8.37,13.907588167838849,17.149867044355144,3.242278876516295,23.3130204704654,5.53758816783885,8.779867044355145,3.242278876516295,False
F0523,1,12,28,10.41,10.526867122411366,10.528045974584003,0.00117885217263769,0.011198509099900682,0.11686712241136554,0.11804597458400323,0.00117885217263769,False
F0523,2,28,39,10.41,10.528045974584003,10.881193731802135,0.35314775721813163,3.3543523467761607,0.11804597458400323,0.47119373180213486,0.35314775721813163,False
F0523,3,39,43,10.41,10.881193731802135,9.315294316051048,-1.5658994157510868,-14.390878926955232,0.47119373180213486,1.094705683948952,0.6235119521468171,False
F0523,4,43,51,10.41,9.315294316051048,9.491188504966905,0.17589418891585673,1.8882300757022352,1.094705683948952,0.9188114950330952,-0.17589418891585673,True
F0523,5,51,77,10.41,9.491188504966905,9.09344084161636,-0.397747663350545,-4.19070449546331,0.9188114950330952,1.3165591583836402,0.397747663350545,False
F0523,6,77,94,10.41,9.09344084161636,13.424309587358774,4.330868745742414,47.62629263415983,1.3165591583836402,3.014309587358774,1.6977504289751337,False
F0523,7,94,175,10.41,13.424309587358774,15.75256255248339,2.3282529651246158,17.34355834073623,3.014309587358774,5.34256255248339,2.3282529651246158,False
F0523,8,175,248,10.41,15.75256255248339,16.70583428945867,0.9532717369752817,6.051534369720681,5.34256255248339,6.295834289458671,0.9532717369752817,False
F0590,1,12,13,12.24,11.479436319707377,10.131604424256636,-1.3478318954507404,-11.74127246245396,0.7605636802926234,2.108395575743364,1.3478318954507404,False
F0590,2,13,46,12.24,10.131604424256636,11.420420669722498,1.2888162454658616,12.720751733854069,2.108395575743364,0.8195793302775023,-1.2888162454658616,True
F0590,3,46,67,12.24,11.420420669722498,12.042613946506636,0.622193276784138,5.448076693301497,0.8195793302775023,0.19738605349336424,-0.622193276784138,True
F0590,4,67,204,12.24,12.042613946506636,15.6520120469223,3.609398100415664,29.971882487046685,0.19738605349336424,3.4120120469222996,3.2146259934289354,False
F0590,5,204,226,12.24,15.6520120469223,15.00649831357968,-0.6455137333426197,-4.124158168339443,3.4120120469222996,2.76649831357968,-0.6455137333426197,True
F0590,6,226,231,12.24,15.00649831357968,15.67335781813717,0.6668595045574897,4.443804881209597,2.76649831357968,3.4333578181371696,0.6668595045574897,False
F0590,7,231,248,12.24,15.67335781813717,16.664231114838532,0.9908732967013627,6.322023067416521,3.4333578181371696,4.424231114838532,0.9908732967013627,False
F0590,8,248,250,12.24,16.664231114838532,16.811328821660364,0.14709770682183176,0.8827152348532288,4.424231114838532,4.571328821660364,0.14709770682183176,False
F0590,9,250,255,12.24,16.811328821660364,14.633481277769478,-2.177847543890886,-12.954642473501934,4.571328821660364,2.393481277769478,-2.177847543890886,True
F0590,10,255,300,12.24,14.633481277769478,18.122809777310888,3.4893284995414096,23.84482839939283,2.393481277769478,5.882809777310888,3.4893284995414096,False
F0824,1,32,41,9.0,8.968678080946198,11.874272008087718,2.9055939271415205,32.39712587426239,0.031321919053802105,2.8742720080877184,2.8429500890339163,False
F0824,2,41,86,9.0,11.874272008087718,11.994970444288377,0.12069843620065868,1.0164701980757171,2.8742720080877184,2.994970444288377,0.12069843620065868,False
F0824,3,86,137,9.0,11.994970444288377,14.995055863578074,3.0000854192896966,25.011194760536004,2.994970444288377,5.995055863578074,3.0000854192896966,False
F0824,4,137,144,9.0,14.995055863578074,13.689189200965204,-1.3058666626128694,-8.708648200402687,5.995055863578074,4.689189200965204,-1.3058666626128694,True
F0824,5,144,169,9.0,13.689189200965204,13.346501566627868,-0.3426876343373362,-2.503345006826071,4.689189200965204,4.346501566627868,-0.3426876343373362,True
F0824,6,169,187,9.0,13.346501566627868,16.732169969321955,3.385668402694087,25.367459673175695,4.346501566627868,7.732169969321955,3.385668402694087,False
F0824,7,187,195,9.0,16.732169969321955,14.647539505470718,-2.084630463851237,-12.45881716282681,7.732169969321955,5.647539505470718,-2.084630463851237,True
F0824,8,195,216,9.0,14.647539505470718,16.449109074673167,1.8015695692024494,12.299468921244964,5.647539505470718,7.449109074673167,1.8015695692024494,False
F0824,9,216,250,9.0,16.449109074673167,15.790815894060259,-0.6582931806129082,-4.00199899960836,7.449109074673167,6.790815894060259,-0.6582931806129082,True
F0824,10,250,269,9.0,15.790815894060259,19.174552192828955,3.383736298768696,21.428508327055436,6.790815894060259,10.174552192828955,3.383736298768696,False
F0300,1,18,21,9.55,10.143656829926352,9.538358350648954,-0.6052984792773977,-5.967261012730775,0.5936568299263509,0.011641649351046723,-0.5820151805753042,True
F0300,2,21,50,9.55,9.538358350648954,10.639233689262433,1.1008753386134789,11.541559859077632,0.011641649351046723,1.0892336892624321,1.0775920399113854,False
F0300,3,50,54,9.55,10.639233689262433,11.880710989147804,1.2414772998853714,11.66886014674462,1.0892336892624321,2.3307109891478035,1.2414772998853714,False
F0300,4,54,80,9.55,11.880710989147804,11.424715448654926,-0.4559955404928786,-3.838116598488075,2.3307109891478035,1.874715448654925,-0.4559955404928786,True
F0300,5,80,144,9.55,11.424715448654926,13.681969888121175,2.2572544394662497,19.757642539202187,1.874715448654925,4.131969888121175,2.2572544394662497,False
F0300,6,144,193,9.55,13.681969888121175,15.826071843797521,2.144101955676346,15.671003321954954,4.131969888121175,6.276071843797521,2.144101955676346,False
F0300,7,193,270,9.55,15.826071843797521,16.646221689321493,0.8201498455239715,5.182270456110691,6.276071843797521,7.096221689321492,0.8201498455239715,False
F0300,8,270,276,9.55,16.646221689321493,17.665617115846686,1.0193954265251932,6.123884720213312,7.096221689321492,8.115617115846685,1.0193954265251932,False
F0300,9,276,282,9.55,17.665617115846686,19.039341482500895,1.3737243666542085,7.77626027806257,8.115617115846685,9.489341482500894,1.3737243666542085,False
F0011,1,22,26,10.33,10.03440807209817,10.550988747532626,0.5165806754344562,5.148093158288712,0.29559192790183,0.2209887475326262,-0.07460318036920377,True
F0011,2,26,35,10.33,10.550988747532626,10.261105354496003,-0.28988339303662336,-2.7474523949654794,0.2209887475326262,0.06889464550399715,-0.15209410202862905,True
F0011,3,35,183,10.33,10.261105354496003,13.891218887591123,3.6301135330951197,35.377412156718094,0.06889464550399715,3.5612188875911226,3.4923242420871254,False
F0011,4,183,192,10.33,13.891218887591123,17.312162286810654,3.4209433992195315,24.626661108014243,3.5612188875911226,6.982162286810654,3.4209433992195315,False
F0011,5,192,199,10.33,17.312162286810654,17.166847626543472,-0.1453146602671822,-0.8393790322650267,6.982162286810654,6.836847626543472,-0.1453146602671822,True
F0011,6,199,297,10.33,17.166847626543472,19.60280782246252,2.4359601959190478,14.18990981286834,6.836847626543472,9.27280782246252,2.4359601959190478,False
F0412,1,13,29,9.14,9.896485692596823,10.730124250864481,0.8336385582676584,8.423581705284242,0.7564856925968222,1.5901242508644806,0.8336385582676584,False
F0412,2,29,64,9.14,10.730124250864481,10.836899720680577,0.10677546981609609,0.9951000316468249,1.5901242508644806,1.6968997206805767,0.10677546981609609,False
F0412,3,64,150,9.14,10.836899720680577,14.354404391175478,3.517504670494901,32.45858835237054,1.6968997206805767,5.214404391175478,3.517504670494901,False
F0412,4,150,171,9.14,14.354404391175478,14.223710208252074,-0.1306941829234045,-0.9104814059979399,5.214404391175478,5.083710208252073,-0.1306941829234045,True
F0412,5,171,172,9.14,14.223710208252074,15.661690951429206,1.4379807431771319,10.109744378389179,5.083710208252073,6.521690951429205,1.4379807431771319,False
F0412,6,172,173,9.14,15.661690951429206,13.34198950302994,-2.3197014483992664,-14.811309044427176,6.521690951429205,4.201989503029939,-2.3197014483992664,True
F0412,7,173,208,9.14,13.34198950302994,12.407247229976907,-0.9347422730530326,-7.006018651421922,4.201989503029939,3.267247229976906,-0.9347422730530326,True
F0412,8,208,241,9.14,12.407247229976907,14.401697565856153,1.9944503358792467,16.074881872753323,3.267247229976906,5.261697565856153,1.9944503358792467,False
F0412,9,241,255,9.14,14.401697565856153,16.367779284868213,1.9660817190120596,13.651735915308258,5.261697565856153,7.2277792848682125,1.9660817190120596,False
F0412,10,255,283,9.14,16.367779284868213,18.125320930199273,1.7575416453310595,10.737813693247212,7.2277792848682125,8.985320930199272,1.7575416453310595,False
F0412,11,283,295,9.14,18.125320930199273,19.752248157442164,1.6269272272428914,8.975991285937495,8.985320930199272,10.612248157442163,1.6269272272428914,False
F0433,1,24,27,11.38,11.33659424394531,9.967010418626874,-1.3695838253184363,-12.081087104708795,0.04340575605469077,1.412989581373127,1.3695838253184363,False
F0433,2,27,65,11.38,9.967010418626874,12.103291570728206,2.1362811521013327,21.43351980558722,1.412989581373127,0.7232915707282057,-0.6896980106449213,True
F0433,3,65,108,11.38,12.103291570728206,13.08233409447203,0.9790425237438232,8.089060054635354,0.7232915707282057,1.7023340944720289,0.9790425237438232,False
F0433,4,108,116,11.38,13.08233409447203,14.581333207714055,1.498999113242025,11.458193181868292,1.7023340944720289,3.201333207714054,1.498999113242025,False
F0433,5,116,132,11.38,14.581333207714055,14.112642665776129,-0.46869054193792614,-3.2143188504187794,3.201333207714054,2.732642665776128,-0.46869054193792614,True
F0433,6,132,189,11.38,14.112642665776129,16.550213638686103,2.437570972909974,17.2722503547915,2.732642665776128,5.170213638686102,2.437570972909974,False
F0433,7,189,199,11.38,16.550213638686103,16.36412067210195,-0.18609296658415175,-1.1244142864063076,5.170213638686102,4.98412067210195,-0.18609296658415175,True
F0433,8,199,253,11.38,16.36412067210195,15.075984251211796,-1.2881364208901545,-7.871711818198753,4.98412067210195,3.6959842512117955,-1.2881364208901545,True
F0433,9,253,289,11.38,15.075984251211796,18.299757228134382,3.223772976922586,21.3834992343101,3.6959842512117955,6.919757228134381,3.223772976922586,False
F0986,1,9,85,9.96,9.189185364485823,12.74208764922301,3.5529022847371863,38.66395272064454,0.7708146355141778,2.7820876492230084,2.0112730137088306,False
F0986,2,85,91,9.96,12.74208764922301,11.180418340620829,-1.5616693086021805,-12.255992515460434,2.7820876492230084,1.220418340620828,-1.5616693086021805,True
F0986,3,91,93,9.96,11.180418340620829,11.940342919407202,0.7599245787863733,6.796924369327097,1.220418340620828,1.9803429194072013,0.7599245787863733,False
F0986,4,93,98,9.96,11.940342919407202,12.149215199762345,0.20887228035514305,1.7492988414566641,1.9803429194072013,2.1892151997623444,0.20887228035514305,False
